RESERVOIR node 0 GRESSE
reservoir_init_fr= 0.80000  masl=741.810
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 1 28 0 0.7900 116.8100 0.0000 0.0000 142.5959 745.3970 0.5859 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 29 0 0.7400 102.3700 0.0000 0.0000 142.4006 745.3692 0.5827 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 30 0 0.8300 90.0000 0.0000 0.0000 142.2131 745.3425 0.5796 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 1 31 0 0.7900 105.1200 0.0000 0.0000 142.0222 745.3153 0.5765 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 2 1 0 0.7300 103.8300 0.0000 0.0000 141.8260 745.2873 0.5733 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 2 2 0 0.8600 145.2800 0.0000 0.0000 141.6412 745.2610 0.5703 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 2 3 0 0.7400 113.1000 0.0000 0.0000 141.4459 745.2331 0.5672 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 2 4 0 0.6200 138.8200 0.0000 0.0000 141.2403 745.2038 0.5638 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 2 5 0 0.5800 122.8300 0.0000 0.0000 141.0312 745.1740 0.5604 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 2 6 0 0.5400 161.3800 0.0000 0.0000 140.8186 745.1437 0.5569 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 2 7 0 0.5100 132.4500 0.0000 0.0000 140.6035 745.1131 0.5534 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2023 2 8 0 0.4900 120.3300 0.0000 0.0000 140.3866 745.0822 0.5499 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
